player_id_sofascore,player.name,player.country.alpha3
1067404,Thomas Vannoye,FRA
1100874,Adrien Pinot,NA
1046043,Baptiste Canelhas Reiffers,FRA
10819,Jaba Kankava,GEO
831004,Souleymane Diarra,MLI
947916,Itaitinga,BRA
74318,Johan Martial,FRA
553446,Esteban Salles,FRA
1101188,Issouf Macalou,CIV
948343,Prince Ibara,COG
869834,Harouna Abou Demba,MRT
1014879,Charbel Gomez,BEN
839718,Didier Desprez,FRA
1103039,Tony Lesueur,FRA
1103035,Paul Schacherer,FRA
1103032,Germain Kapela,FRA
920754,Abou Ouattara,BFA
591466,Mayron George,CRI
996863,Tommy Plumain,FRA
988932,Alexis Peyrelade,FRA
857773,Tristan Muyumba,FRA
1108430,Mathéo Didot,FRA
927145,Nikola Petković,SRB
846506,Mehdi Merghem,FRA
1089022,Abdelwahed Wahib,MAR
797861,Elhadj Dabo,SEN
1112794,Brahim Traoré,FRA
1068821,Aloys Fouda,CMR
914710,Azzeddine Toufiqui,FRA
1112796,Andreas Hountondji,BEN
1112797,Ilyes Najim,FRA
317179,Lebogang Phiri,ZAF
339399,Kevin Rocheteau,FRA
915067,Hugo Constant,FRA
48531,Sambou Yatabaré,MLI
1109998,Kevin Mbala,FRA
26966,Vincent Plante,FRA
960399,Rafael Fonseca,PRT
1095724,Ayman Ouhatti,MAR
580180,Hillel Konaté,BFA
991644,Jules Sylvestre-Brac,FRA
1008381,Hermann Tebily,FRA
990929,Ayoub Ez Zaytouni,MAR
837153,Isak Pettersson,SWE
990927,Francois Mendy,FRA
1119480,Lamine Cissé,FRA
247011,Mehdi Jeannin,DZA
1120453,Kenan Toibibou,COM
842402,Serge N'Guessan,CIV
988936,Thomas Secchi,FRA
1121331,Imani Barker,FRA
1121329,Melvin Bachelet,FRA
1121330,Mathéo Bodmer,FRA
1121332,Aristide Wam,CMR
935556,Filip Krastev,BGR
988911,Ryan Bouallak,FRA
1121317,Yassine Haouari,FRA
116674,Thomas Vincensini,FRA
940992,Kylian Kaiboue,FRA
184665,Christophe Vincent,FRA
975594,Tom Ducrocq,FRA
206264,Maguette Diongue,FRA
374208,Benjamin Santelli,FRA
16650,Anthony Robic,FRA
373010,Kevin Schur,FRA
975297,Anthony Roncaglia,FRA
232070,Per Kristian Bråtveit,NOR
1130898,Leon Delpech,FRA
1121313,Mattheo Xantippe,FRA
759374,Steve Shamal,FRA
1095645,Adilson Malanda,FRA
865513,Yannick Marchand,CHE
1130980,Zinedine Labyad,FRA
909988,Orges Bunjaku,XKX
913188,Olivier Boissy,SEN
802137,Maxime Bernauer,FRA
1104297,Migouel Alfarela,FRA
949370,Yohan Bilingi,FRA
580112,Pierre Lemonnier,FRA
991480,Stéphane Zobo,CMR
993944,Mohamed Ouadah,FRA
537852,Désiré Ségbé Azankpo,BEN
1131059,Bilal Brahimi,MAR
862784,Romain Padovani,FRA
859022,Till Cissokho,FRA
827503,Rupert-Nathan Dekoke,FRA
809485,Alassane Diaby,MLI
1012359,Yassine Bahassa,FRA
841253,Garland Gbelle,FRA
1019038,Gustavo Sangaré,BFA
919057,Manoubi Haddad,TUN
1101966,Johan Rotsen,GLP
1089927,Yohan Cassubie,FRA
991811,Maxime Do Couto,FRA
1130987,Sidi Cissé,FRA
965942,Samir Bouzar Essaidi,FRA
862136,Andrew Jung,FRA
788785,Djibril Dianessy,FRA
844332,Jovan Nišić,SRB
1130985,Nicolas Mercier,FRA
979165,Alexandre Tégar,MAF
251019,Yann Boé-Kane,FRA
796023,Duckens Nazon,HTI
993942,Ottman Dadoune,FRA
74145,Yohan Bocognano,FRA
379586,Stephen Quemper,FRA
828610,Sébastien Salles-Lamonge,FRA
1131793,Theo Emmanuelli,FRA
789430,Manuel De Iriondo,ARG
187031,Elías Már Ómarsson,ISL
14570,Chaouki Ben Saada,TUN
1102505,Tom Rapnouil,MTQ
919054,Moataz Zemzemi,TUN
1127857,Mathis Riou,FRA
1105699,Hady Camara,FRA
51623,Zargo Touré,SEN
1067406,Samy Faraj,DZA
1136052,Kelvin Patrick Joia Rodrigues Araujo,NA
352926,Yohan Demoncy,FRA
1021882,Aeron Zinga,FRA
869845,Aliou Badji,SEN
859035,William Bianda,FRA
921361,Thomas Basila,FRA
986147,Mohamed Ben Fredj,TUN
788176,Stéphane Lambèse,HTI
982324,Souleymane Djimou Cissé,SEN
286915,Ivan Filipović,HRV
859034,Arnaud Tattevin,CAF
32952,Matthieu Dossevi,TGO
965611,Evens Joseph,FRA
1137328,Norman Bassette,BEL
928326,Adama Fofana,BFA
753060,Alex Gersbach,AUS
227854,Franck Bambock,FRA
901895,Sieben Dewaele,BEL
1135396,Nadjib Cisse,MLI
1067363,Sidy Diagne,CHE
889593,Amine Talal,MAR
914738,Ibrahim Sissoko,MLI
805130,Samuel Yohou,FRA
1127332,Killian Corredor,FRA
869934,Maxime Sivis,FRA
1134428,Enzo Philibert,FRA
1130984,Ilyes Hamache,FRA
940372,Dominique Guidi,FRA
886406,Giorgi Kokhreidze,GEO
1092285,Malcolm Viltard,FRA
862145,Lucas Dias,FRA
1034712,Zakaria Naidji,DZA
1131015,Iyad Mohamed,COM
974090,Sami Belkorchia,FRA
1154426,Hatim Far,DZA
1154427,Plamedi Buni Jorge,AGO
1157703,Amadou Samoura,FRA
914701,Robin Taillan,FRA
1154433,Owen Gene,FRA
1127591,Oumar Sidibe,FRA
1131803,Yoan Koré,FRA
1137495,Charly Keita,FRA
37224,Johny Placide,HTI
965605,Rénald Metelus,HTI
1134427,Dylan G'Beuly,FRA
1171474,Redda Benchaa,DZA
1171475,Said Saber,FRA
1000125,Abiezer Jeno,NCL
1171466,Jawad Kalai,FRA
1162032,Hugo Barbet,FRA
962677,Djibril Diani,FRA
989832,Dominique Youfeigane,CAF
1174293,Lamine Buhanga,FRA
1174294,Arthur Vitelli,FRA
1131011,Théo Le Normand,FRA
138529,Yacouba Sylla,MLI
579698,Tafsir Cherif,GIN
1173740,Anis Ajroud,TUN
1165609,Loup-Diwan Gueho,FRA
1089100,Maxime Nonnenmacher,FRA
808701,Denis Will Poha,FRA
1177351,Lamine Sy,FRA
953487,Árni Vilhjálmsson,ISL
960121,Jared Khasa,FRA
38073,Romain Lejeune,FRA
940213,Julien Boyer,FRA
989887,Serge-Philippe Raux-Yao,FRA
50530,Adolphe Teikeu,CMR
991908,Abdoulie Sanyang,GMB
1189334,Nacim El Hassani,FRA
1175854,Oumar Ngom,MRT
1018212,Jean-Pierre Tiéhi,FRA
1124357,Junior Olaitan,BEN
996974,Enzo Bardeli,FRA
1131008,Axel Francke,FRA
831501,Junior Flemmings,JAM
326339,Harisson Manzala,COD
122797,Zacharie Boucher,FRA
998872,Ibrahim Mandefu,SEN
1214937,Matteo Rabuel,FRA
1213461,Sofiane Belkheir,FRA
1006485,David Kabamba,FRA
1214957,Noe Lebreton,FRA
280427,Florian Escales,FRA
962404,Kevin Mouanga,COG
1106376,Bissenty Mendy,FRA
1392819,Gaby Jean,FRA
826621,Arnold Temanfo,FRA
51446,Ahmed Kashi,DZA
370084,Jean-Jacques Rocchi,FRA
841263,Kevin Testud,FRA
352934,Kevin Farade,MTQ
1104025,Madyen El Jaouhari,FRA
932072,Clement Billemaz,FRA
32007,Charles Kabore,BFA
1175995,Ryan Bakayoko,FRA
814125,Dylan Tavares,CPV
105197,Maxime Hautbois,FRA
830513,Yasser Balde,GIN
59766,Yohan Tavares,PRT
174981,Marvin Baudry,COG
140923,Edson Seidou,FRA
141081,Jimmy Roye,FRA
1168618,Julien Maggiotti,FRA
143803,Jordan Adeoti,BEN
208648,Geoffray Durbant,GLP
1014221,Kader N'Chobi,FRA
1122632,Malcom Bokele,CMR
1170532,Jacques Ekomie,GAB
1170533,Logan Delaurier-Chaubet,FRA
1170524,Emeric Depussay,FRA
1388292,Yacine El Amri,MAR
1104848,Donatien Gomis,FRA
1389882,Taylor Luvambo,FRA
1119498,Jules Gaudin,FRA
1094520,Mehdi Baaloudj,DZA
802139,Jean Ruiz,FRA
942831,Mons Bassouamina,COG
845067,Nguyễn Quang Hải,VNM
1133522,Noé Sow,FRA
1104296,Mohamed Amine Sbai,MAR
867455,Antoine Leautey,FRA
322001,Sebastian Ring,SWE
1017539,Ange Chibozo,BEN
861275,Jason Pendant,FRA
1392820,Noa Savignac,FRA
989831,Daylam Meddah,FRA
1035771,Setigui Karamoko,FRA
1195740,Ayman Aiki,FRA
1172936,Louis Mouton,FRA
1013947,Maël de Gevigney,FRA
51433,Benoît Poulain,FRA
280705,Jens Jakob Thomasen,DNK
1162103,Ronny Labonne,MTQ
818413,Jérémy Gélin,FRA
795507,Francois Lajugie,FRA
1210561,Maxime Bastian,FRA
216978,Alexy Bosetti,FRA
982318,Amadou Sagna,SEN
984527,Abdoulaye Ndiaye,SEN
1082542,Andy Pembélé,FRA
1014651,Balthazar Pierret,FRA
1394394,Marvin de Lima,FRA
915570,Rémy Duterte,FRA
1394391,Ryan Ferhaoui,FRA
975300,Godson Kyeremeh,FRA
207666,Alexis Sauvage,FRA
1803247,Okardi Inikurogha,FRA
1210560,Walid Nassi,MAR
1049591,Idrissa Camara,SEN
26895,Henri Saivet,SEN
1046446,Benjamin Bouchouari,MAR
1397562,Mehdi Bariki,FRA
135126,Nicolas Benezet,FRA
1397582,Rayan Nasraoui,TUN
224010,Jung-Bin Park,KOR
831185,Pape Djibril Diaw,SEN
1102081,Steven Nsimba,FRA
863203,Marius Noubissi,CMR
1197155,Lenny Pirringuel,BEN
886227,Hassane Bandé,BFA
878923,Kouadio Dabila,CIV
157030,Mohamed Yattara,GIN
1399784,Darnell Eric Bile,FRA
1012646,Lucas Rocrou,FRA
1107426,Bachirou Yaméogo,BFA
1394414,Baptiste Isola,FRA
1397581,Ilian Boudaché,FRA
1399799,Marius Zampa,FRA
1049465,Kévin Boma,TGO
1002541,Ousmane Ba,SEN
1400684,Antoine Gauthier,FRA
128974,Zakaria Diallo,FRA
306198,Jonathan Gonçalves,FRA
775019,Bryan Goncalves,FRA
133610,Kevin Perrot,FRA
363042,Jordan Lefort,FRA
1405262,Vicky Kiankaulua,FRA
796081,Ibrahima Wadji,SEN
8978,Papiss Demba Cissé,SEN
800348,Jonathan Buatu,AGO
940348,Landry Nomel,FRA
921369,Zuriko Davitashvili,GEO
1134549,Mamadou Camara,SEN
942832,Amadou Dia Ndiaye,SEN
848055,Mamadou Diarra,SEN
1007567,Hamza Mouali,DZA
918810,Romain Spano,FRA
118144,Syam Ben Youssef,TUN
105614,Aymen Abdennour,TUN
1415014,Hugo Picard,FRA
1127169,Nasser Djiga,BFA
1391368,Jibril Othman,TUN
1120387,Didí Gaucho,CIV
1173199,Anas Namri,MAR
1397560,Dylan Durivaux,FRA
941664,Thomas Callens,FRA
1417890,Salifou Soumah,GIN
1388324,Madou Toure,FRA
857766,Issiar Drame,MLI
939916,Kapitbafan Djoco,FRA
864679,Yohan Bai,FRA
879673,John Da,FRA
136630,Pierrick Cros,FRA
1392805,Sebastien Da Silva,FRA
1090196,Boubacar Fall,SEN
1175996,Marius Ros,FRA
1459394,Theo Bouchlarhem,FRA
1392802,Ibrahim Fofana,CIV
792721,Florian Bohnert,LUX
1461742,Landry Manga,NA
1389774,Mohamed Hafid,MAR
279513,Anton Salétros,SWE
941125,Alexi Pitu,ROU
1392806,Matéo Degrumelle,PYF
1003232,Xhuliano Skuka,ALB
144745,Sékou Sanogo,CIV
1216303,Loick Lespinasse,FRA
1129368,Samuel Ntamack Ndimba,FRA
976277,Louis Torres,FRA
1114186,Isaac Tshipamba,FRA
1468764,Mathys Tourraine,MAR
1104284,Jonathan Ruque,FRA
1484703,Boubacar Diakhaby,FRA
1392821,Rudy Boulais,FRA
1110904,Justin Smith,CAN
1486729,Nesta Elphege,FRA
882644,Rafał Strączek,POL
1458045,Nathan Falconnier,FRA
1461490,Sofiane Boudraa,DZA
846473,Jean Louchet,FRA
1172955,Maïdine Douane,DZA
1165696,Nolan Galves,FRA
1492311,Christ Makosso,COG
1216031,Jocelyn Janneh,SLE
1489951,David Tebili,FRA
1493245,Edson Ceita,PRT
1493476,Mokrane Bentoumi,FRA
1494404,Mathis Touho,FRA
1495561,Alex Daho,FRA
980402,Amjhad Nazih,MAR
1493243,Byani Mpata Lama,FRA
1046019,Théo Pionnier,FRA
1498595,Matteo D'Antona,FRA
966866,Felix Tomi,FRA
1498628,Hamza Sbai,FRA
1016049,Julien Megier,FRA
1498619,Marc Paget,FRA
1495559,Emilien Christophe Thierry Grillot,FRA
1495562,Martin Lecolier,FRA
1498632,Matteo Pezard,FRA
1498629,Cheikh Fall,SEN
794991,Dante Rigo,BEL
1106446,Tim Jabol-Folcarelli,FRA
787903,Julien Benhaim,FRA
1000129,Abdoul Tapsoba,BFA
1518749,Thibault Delphis,FRA
1104854,Moise Mahop,CMR
1171511,Yacouba Barry,FRA
1488382,Zakaria Bengueddoudj,FRA
864574,Antoine Larose,FRA
51473,Mamadou Samassa,MLI
822829,Peter Ouaneh,FRA
1094487,Amine Cherni,TUN
999033,Junior Kadile,FRA
1506932,Marius Courcoul,FRA
1514916,Sidiki Cherif,FRA
379572,Guillaume Jannez,FRA
915066,Maxime Etuin,FRA
921363,Isaac Matondo,FRA
1006673,Axel Urie,CAF
940370,Fahd El Khoumisti,FRA
1457558,Clement Rodrigues,FRA
74108,Arnaud Balijon,FRA
1082541,Hugo Gambor,CAF
579712,Benjaloud Youssouf,COM
889143,Julien Anziani,FRA
878683,Rayan Ghrieb,FRA
985128,Ángel Orelien,PAN
1392508,Luderic Etonde,FRA
1397864,Alain Ipiele,COG
1389688,Amadou Ba-Sy,FRA
940244,Tidiane Keita,FRA
1397883,Freddy Mbemba,FRA
885664,Luka Ilić,SRB
1514452,Jaures Assoumou,CIV
1387156,Clement Akpa,CIV
904424,Elisha Owusu,GHA
1512628,Yannis Verdier,FRA
1511908,Ange-Loïc N'gatta,FRA
282705,Lucas Woudenberg,NLD
1067776,David Kruse,DNK
1513323,Tidyane Diagouraga,FRA
1426577,Tidiam Gomis,FRA
1510865,Yonis Njoh,FRA
1521630,Sonny Degert,FRA
1397914,Kouadio Ange Ahoussou,CIV
1127741,Pape Massar Djitte,SEN
1479070,Ghislain Vénuste Baboula,CAF
1521632,Robin Legendre,FRA
1141091,Mouhamed Diop,SEN
1099751,Alexis Lefebvre,FRA
1521634,William Benard,FRA
916035,Jean Marcelin,MDG
1000160,Žan Vipotnik,SVN
890385,Ambroise Gboho,FRA
864757,Mamadou Sylla,FRA
1146215,Guédé Nadje,FRA
951949,Eros Maddy,NLD
1525737,Mbaye Ablaye Baye,SEN
846002,Nick Venema,NLD
1442036,Emmanuel Biumla,FRA
1511656,Mathias De Amorim,FRA
1133559,Everson Junior,FRA
1525744,Salomon Abergel,FRA
1507384,Adama Camara,FRA
911855,Noha Ndombasi,FRA
993952,Noah Cadiou,GLP
309172,Armand Gnanduillet,CIV
182951,Maxime Chanot,LUX
1392808,Matéo Loubatières,FRA
1424605,Mahmoud Bentayg,MAR
1146231,Loïs Martins,PRT
1518401,Noa Mupemba,FRA
1512625,Abdoulaye Kanté,FRA
379576,Thibault Sinquin,FRA
981541,Gabriel Bares,CHE
1199052,Diabe Bolumbu,FRA
927292,Romaric Yapi,FRA
966620,Titouan Thomas,FRA
1006837,Josias Lukembila,CHE
343619,Bruno Costa,PRT
865796,Frank Boya,CMR
906070,Elhadj Bah,GIN
1400993,Michel Diaz,CIV
1015872,Obed Nkambadio,FRA
1409317,Yvan Ikia Dimi,FRA
1516018,Djibril Diagouraga,FRA
785633,Mehdi Tahrat,DZA
1510864,Thomas Colleaux,FRA
1426220,Joachim Kayi Sanda,FRA
1513628,Sory Diallo,SEN
923893,Samy Baghdadi,FRA
40973,Karl-Johan Johnsson,SWE
1167514,Yllan Okou,FRA
585170,Theo Valls,FRA
966629,Kayne Bonnevie,FRA
910301,Yannis Clementia,MTQ
1102955,Pape Ousmane Sakho,SEN
1523625,Omar Sissoko,FRA
1616158,Tanguy Lienard,FRA
788021,Bobby Allain,FRA
1397888,Hamjatou Soukouna,FRA
1621035,Darling Bladi,FRA
1002470,Ibrahima Sy,SEN
1426219,Yvann Titi,FRA
1168647,Noa Cervantes,DZA
1518427,Gabin Blancquart,FRA
1470024,Souleymane Basse,SEN
1426243,Ismail Bouneb,FRA
1426224,Mathis Amougou,FRA
1021159,Mohamed Souboul,MAR
963201,Melvin Zinga,COG
209974,Christian Junior Senneville,GLP
1638338,Gessime Yassine,MAR
1143141,Brian Beyer,FRA
1126177,Giovino Flamarion,BRA
960403,Mathias Oyewusi Kehinde,NGA
1596636,Manga Foe Ondoa,FRA
1504957,Julien Vetro,FRA
1516019,Dimitri Colau,FRA
1128648,Josue Escartin,FRA
991360,Al Hassan Toure,AUS
789166,Christopher Ibayi,COG
51404,Tino Costa,ARG
1174292,Lucas Maronnier,FRA
966621,Esteban Lepaul,FRA
1126688,Bram Lagae,BEL
1499183,Florian Pannafit,FRA
1003316,Kandet Diawara,GIN
1516150,Nfansu Njie,GMB
930813,Tuomas Ollila,FIN
1536381,Tom Meynadier,FRA
1131009,Mohamed Koné,CIV
1049185,Irvyn Lomami,FRA
1151803,Kévin Danois,FRA
1218519,Rayan Lutin,COM
1823075,Mohamed Amine Boumaaoui,FRA
1107613,Jean Eric Moursou,CMR
1595506,Ibrahima Ba,SEN
1835482,Jean Grillot,FRA
1836887,Owen Martinez-Jullien,FRA
1971444,Ricardo Coutinho,PRT
1606624,Mathys Angely,FRA
1507386,Enzo Crombez,FRA
1154665,Ewen Jaouen,FRA
1847089,Wolo Touré,BFA
1847088,Anthony Fosse,FRA
1397862,Adel Lembezat,FRA
1461905,Mamadu Silla,PRT
1855502,Arsène Kouassi,BFA
1831195,Ibrahim Traore,FRA
1170536,Yael Mouanga,FRA
1859931,Enzo Grothe,CAF
1095836,Théo De Percin,FRA
1862437,Tom Gomes,FRA
1191140,Efe Sarıkaya,TUR
1550065,Siaka Bakayoko,FRA
1862434,Amine Chabane,MAR
1831196,Aly Sidibe,FRA
